,country,year,gdp_per_capita,suicides/100k pop,75+ years,55-74 years,35-54 years,25-34 years,15-24 years,5-14 years,male,female,HDI for year
2115,Trinidad and Tobago,2004,11066,188.28,47.55,39.05,31.09,47.83,21.74,1.02,157.73,30.55,0.7198571428571429
2116,Trinidad and Tobago,2005,13258,144.14000000000001,39.63,17.7,29.67,34.8,21.28,1.06,115.57000000000001,28.57,0.753
2117,Trinidad and Tobago,2006,15190,133.89000000000001,22.18,27.770000000000003,30.61,27.96,23.25,2.12,112.3,21.59,0.7198571428571429
2118,Trinidad and Tobago,2007,17827,143.58,40.39,19.939999999999998,21.95,41.01,19.18,1.11,123.2,20.38,0.7198571428571429
2119,Trinidad and Tobago,2008,22857,178.25,25.46,38.580000000000005,46.89,37.88,28.34,1.1,147.66,30.59,0.7198571428571429
2120,Trinidad and Tobago,2009,15652,120.24,20.82,20.4,23.85,28.049999999999997,26.01,1.11,102.62,17.62,0.7198571428571429
2121,Trinidad and Tobago,2010,18000,150.5,27.32,26.16,30.849999999999998,40.31,23.61,2.25,125.07000000000001,25.43,0.7719999999999999
2122,Trinidad and Tobago,2011,20557,138.69,32.92,25.4,26.869999999999997,27.69,23.54,2.27,116.78,21.91,0.767
2123,Turkey,2009,9773,21.29,5.54,4.22,3.77,3.7299999999999995,3.39,0.6399999999999999,16.099999999999998,5.1899999999999995,0.7529999999999999
2124,Turkey,2010,11525,31.69,9.77,5.5,5.46,4.89,5.26,0.81,24.01,7.68,0.738
2125,Turkey,2011,12237,23.07,6.41,4.43,3.69,3.75,4.109999999999999,0.6799999999999999,17.6,5.47,0.751
2126,Turkey,2012,12671,28.400000000000002,8.28,5.09,5.29,4.74,4.39,0.61,21.35,7.05,0.7559999999999999
2127,Turkey,2013,13603,35.42,10.41,6.5600000000000005,5.98,5.77,6.07,0.63,26.77,8.65,0.759
2128,Turkey,2014,13170,30.83,8.54,6.1499999999999995,4.93,4.78,5.82,0.61,23.48,7.3500000000000005,0.761
2129,Turkey,2015,11961,28.47,7.869999999999999,5.16,4.74,4.88,5.24,0.5800000000000001,21.419999999999998,7.05,0.7529999999999999
2130,Turkmenistan,1987,815,173.61,55.78,45.14,30.740000000000002,23.2,16.61,2.1399999999999997,108.36,65.25,0.6768000000000001
2131,Turkmenistan,1988,1029,162.45,54.56,33.88,29.09,22.25,20.81,1.8599999999999999,110.85,51.6,0.6768000000000001
2132,Turkmenistan,1989,1003,135.33,35.97,27.310000000000002,31.200000000000003,24.25,15.46,1.1400000000000001,92.47,42.86,0.6768000000000001
2133,Turkmenistan,1990,1036,172.01,65.13,25.53,30.74,26.049999999999997,23.240000000000002,1.32,111.53999999999999,60.47,0.6768000000000001
2134,Turkmenistan,1991,1014,126.94,25.159999999999997,29.630000000000003,24.98,24.130000000000003,22.18,0.86,88.84,38.1,0.6768000000000001
2135,Turkmenistan,1992,984,111.85,21.54,16.71,27.29,19.16,24.869999999999997,2.2800000000000002,69.92,41.93,0.6768000000000001
2136,Turkmenistan,1993,954,115.42999999999999,30.479999999999997,29.07,19.979999999999997,16.23,18.22,1.45,83.67999999999999,31.75,0.6768000000000001
2137,Turkmenistan,1994,748,116.92,40.74,22.22,18.65,15.64,18.67,1.0,61.39,55.53,0.6768000000000001
2138,Turkmenistan,1995,650,90.44,15.870000000000001,20.38,20.669999999999998,13.280000000000001,18.69,1.5499999999999998,72.64,17.8,0.6768000000000001
2139,Turkmenistan,1996,608,103.64,18.32,25.86,18.88,17.35,21.040000000000003,2.19,77.0,26.64,0.6768000000000001
2140,Turkmenistan,1997,612,100.97,9.46,17.37,20.78,23.53,27.700000000000003,2.13,79.34,21.63,0.6768000000000001
2141,Turkmenistan,1998,636,136.5,30.439999999999998,18.52,33.34,23.310000000000002,28.020000000000003,2.87,98.27000000000001,38.23,0.6768000000000001
2142,Turkmenistan,1999,619,145.06,19.94,26.82,31.29,33.75,31.7,1.56,109.99,35.07,0.6768000000000001
2143,Turkmenistan,2000,721,112.13,12.53,12.73,24.98,30.44,29.89,1.56,81.55,30.58,0.6768000000000001
2144,Turkmenistan,2001,863,133.46,15.89,18.62,33.5,38.1,25.79,1.56,113.23,20.23,0.6768000000000001
2145,Turkmenistan,2002,1077,115.43,7.05,17.990000000000002,24.62,35.14,28.869999999999997,1.76,93.14,22.290000000000003,0.6768000000000001
2146,Turkmenistan,2003,1431,107.02000000000001,15.29,9.34,23.54,33.35,24.590000000000003,0.91,81.89,25.13,0.6768000000000001
2147,Turkmenistan,2004,1624,112.8,18.72,11.200000000000001,24.310000000000002,32.64,24.08,1.85,85.60000000000001,27.2,0.6768000000000001
2148,Turkmenistan,2005,1906,134.19,18.060000000000002,22.75,28.08,33.99,29.03,2.28,109.64,24.55,0.6768000000000001
2149,Turkmenistan,2006,2397,143.84,23.009999999999998,22.25,30.11,33.19,32.15,3.13,114.78,29.060000000000002,0.6768000000000001
2150,Turkmenistan,2007,2916,96.69,11.3,18.35,20.67,24.31,19.66,2.4000000000000004,73.57,23.12,0.6768000000000001
2151,Turkmenistan,2008,4368,117.58,11.059999999999999,14.030000000000001,24.2,30.0,35.84,2.45,89.29,28.29,0.6768000000000001
2152,Turkmenistan,2009,4508,42.54,6.96,4.57,6.54,10.23,12.19,2.05,34.07,8.47,0.6768000000000001
2153,Turkmenistan,2010,4962,45.75,6.78,6.51,7.76,11.649999999999999,11.59,1.46,36.14,9.61,0.666
2154,Turkmenistan,2011,6319,31.63,3.18,6.470000000000001,7.069999999999999,5.76,8.530000000000001,0.62,23.13,8.5,0.6709999999999999
2155,Turkmenistan,2012,7498,30.599999999999998,3.0,2.56,7.319999999999999,7.17,9.73,0.82,24.21,6.39,0.677
2156,Turkmenistan,2013,8255,23.29,2.87,2.36,5.17,6.32,6.57,0.0,17.66,5.63,0.682
2157,Turkmenistan,2014,9046,28.15,0.0,4.41,7.04,7.84,8.27,0.59,18.98,9.17,0.6880000000000001
2158,Turkmenistan,2015,7326,28.48,1.7,4.17,6.88,5.359999999999999,10.18,0.19,18.53,9.95,0.6768000000000001
2159,Ukraine,1987,1353,294.04,104.04,69.82000000000001,61.019999999999996,40.0,17.47,1.69,230.82,63.22,0.7135
2160,Ukraine,1988,1571,286.71999999999997,102.94,64.96000000000001,57.120000000000005,40.019999999999996,19.39,2.29,225.06,61.66,0.7135
2161,Ukraine,1989,1732,316.32,111.77,68.60000000000001,66.22,46.15,21.589999999999996,1.9899999999999998,252.97,63.35,0.7135
2162,Ukraine,1990,1698,296.7,94.87,68.75,65.25999999999999,44.02,22.07,1.73,238.49,58.21,0.705
2163,Ukraine,1991,1607,297.91,96.89,68.41,65.82000000000001,43.43,21.15,2.21,239.93,57.98,0.7135
2164,Ukraine,1992,1525,322.49,103.35,72.65,73.69,48.160000000000004,22.520000000000003,2.12,264.38,58.11,0.7135
2165,Ukraine,1993,1349,352.11,118.96,77.98,75.41,51.61,25.93,2.2199999999999998,288.32,63.79,0.7135
2166,Ukraine,1994,1081,384.29,124.4,90.38,83.9,54.94,28.64,2.0300000000000002,316.92,67.37,0.7135
2167,Ukraine,1995,996,396.67,118.78999999999999,95.86,89.88999999999999,59.260000000000005,30.669999999999998,2.2,334.06,62.61,0.662
2168,Ukraine,1996,925,403.42,110.92,103.34,93.78,60.97,32.07,2.34,341.34000000000003,62.08,0.7135
2169,Ukraine,1997,1046,395.67,107.59,103.17,90.16,61.2,31.43,2.12,330.02,65.65,0.7135
2170,Ukraine,1998,879,390.15,103.73,101.95,88.75,59.730000000000004,33.8,2.19,322.97,67.17999999999999,0.7135
2171,Ukraine,1999,666,376.06,95.66,99.89999999999999,85.38,59.72,32.699999999999996,2.6999999999999997,311.88,64.18,0.7135
2172,Ukraine,2000,663,377.19,93.88,99.73,87.46,57.85,34.75,3.52,313.6,63.589999999999996,0.668
2173,Ukraine,2001,812,348.14,90.08,89.93,79.47,53.41,32.61,2.6399999999999997,294.78000000000003,53.36,0.7135
2174,Ukraine,2002,920,344.05,95.3,83.12,76.17999999999999,56.849999999999994,30.29,2.31,292.13,51.919999999999995,0.7135
2175,Ukraine,2003,1097,337.07,92.35,81.97,75.14999999999999,55.5,29.68,2.42,285.34,51.73,0.7135
2176,Ukraine,2004,1432,307.05,84.59,70.03999999999999,72.0,50.0,27.75,2.67,261.28,45.77,0.7135
2177,Ukraine,2005,1917,297.18,86.28999999999999,66.93,66.23,48.910000000000004,26.58,2.2399999999999998,254.06,43.120000000000005,0.713
2178,Ukraine,2006,2418,282.78999999999996,83.71,62.68,61.57,47.919999999999995,25.119999999999997,1.79,241.45,41.339999999999996,0.7135
2179,Ukraine,2007,3229,281.12,77.58,59.2,60.98,50.59,30.54,2.23,240.73,40.39,0.7135
2180,Ukraine,2008,4104,274.5,84.35,57.089999999999996,55.92,47.17,27.509999999999998,2.46,232.34,42.16,0.7135
2181,Ukraine,2009,2691,279.26,81.71,58.56,57.56,47.87,31.03,2.5300000000000002,236.32,42.940000000000005,0.7135
2182,Ukraine,2010,3141,263.07,76.53,55.43,52.6,45.400000000000006,30.7,2.41,222.78,40.29,0.7319999999999999
2183,Ukraine,2011,3788,264.0,79.15,54.809999999999995,49.730000000000004,44.519999999999996,32.57,3.2199999999999998,221.91,42.09,0.738
2184,Ukraine,2012,4096,268.47,83.46000000000001,54.510000000000005,50.62,44.43000000000001,32.77,2.6799999999999997,225.38000000000002,43.09,0.743
2185,Ukraine,2014,3299,250.5,81.54,50.55,47.28,42.47,26.939999999999998,1.72,208.67000000000002,41.83,0.747
2186,Ukraine,2015,2256,244.72,84.05,51.11,44.400000000000006,36.489999999999995,26.18,2.49,206.64,38.08,0.7135
2187,United Arab Emirates,2005,42196,16.05,0.0,2.88,4.93,4.21,4.03,0.0,10.77,5.28,0.822
2188,United Arab Emirates,2006,45110,16.55,0.0,6.71,4.28,4.07,1.49,0.0,8.11,8.44,0.825
2189,United Arab Emirates,2007,45285,15.99,0.0,6.130000000000001,3.1799999999999997,3.0100000000000002,3.67,0.0,8.53,7.46,0.825
2190,United Arab Emirates,2008,48457,11.86,0.0,2.07,2.9899999999999998,3.41,3.3899999999999997,0.0,7.77,4.09,0.825
2191,United Arab Emirates,2009,34960,11.73,0.0,1.86,2.2800000000000002,3.2199999999999998,3.74,0.63,8.120000000000001,3.61,0.825
2192,United Arab Emirates,2010,36964,22.71,9.46,4.62,1.5999999999999999,4.1,2.93,0.0,16.78,5.93,0.828
2193,United Kingdom,1985,9231,116.45,31.75,29.0,24.85,20.13,10.58,0.14,81.55,34.9,0.753
2194,United Kingdom,1986,11323,112.01,31.9,26.36,22.69,19.29,11.66,0.11,81.49,30.52,0.8634999999999999
2195,United Kingdom,1987,13996,103.81,26.43,24.51,21.29,19.080000000000002,12.22,0.28,76.51,27.3,0.8634999999999999
2196,United Kingdom,1988,17072,114.55,32.019999999999996,23.53,23.16,20.59,15.08,0.16999999999999998,86.12,28.43,0.8634999999999999
2197,United Kingdom,1989,17349,99.19,26.72,19.84,20.61,19.05,12.879999999999999,0.09,75.63,23.56,0.8634999999999999
2198,United Kingdom,1990,20411,103.34,25.27,20.060000000000002,22.32,21.35,14.280000000000001,0.06,80.41,22.93,0.773
2199,United Kingdom,1991,21201,98.8,23.060000000000002,17.69,23.09,21.11,13.71,0.14,77.18,21.62,0.8634999999999999
2200,United Kingdom,1992,21815,98.75,21.1,18.7,23.22,21.08,14.6,0.05,76.92999999999999,21.82,0.8634999999999999
2201,United Kingdom,1993,19553,96.85,22.509999999999998,17.15,21.59,20.380000000000003,14.84,0.38,75.34,21.509999999999998,0.8634999999999999
2202,United Kingdom,1994,20927,94.76,21.799999999999997,15.82,20.71,22.36,13.73,0.34,74.26,20.5,0.8634999999999999
2203,United Kingdom,1995,24389,92.34,21.36,15.739999999999998,20.69,21.060000000000002,13.22,0.27,72.65,19.69,0.8370000000000001
2204,United Kingdom,1996,25609,88.32000000000001,19.82,14.57,19.6,22.05,12.13,0.15,68.53,19.79,0.8634999999999999
2205,United Kingdom,1997,28091,88.78,20.66,14.05,19.21,21.22,13.45,0.19,70.28,18.5,0.8634999999999999
2206,United Kingdom,1998,29508,90.76,17.66,15.309999999999999,19.81,24.54,13.280000000000001,0.16,71.05,19.71,0.8634999999999999
2207,United Kingdom,1999,29832,92.44,20.62,15.57,20.880000000000003,22.05,13.19,0.13,72.34,20.1,0.8634999999999999
2208,United Kingdom,2000,29358,87.33,17.9,14.379999999999999,20.65,20.78,13.379999999999999,0.24,68.33,19.0,0.8649999999999999
2209,United Kingdom,2001,29179,85.14,17.68,14.670000000000002,20.47,20.24,11.9,0.18,67.51,17.63,0.8634999999999999
2210,United Kingdom,2002,31630,82.71,14.73,13.89,20.509999999999998,22.259999999999998,11.06,0.26,63.99,18.720000000000002,0.8634999999999999
2211,United Kingdom,2003,36289,80.15,16.12,13.55,20.35,19.38,10.649999999999999,0.1,62.49,17.66,0.8634999999999999
2212,United Kingdom,2004,42486,82.72,16.96,14.39,22.06,18.89,10.29,0.13,63.62,19.1,0.8634999999999999
2213,United Kingdom,2005,44372,79.16,15.7,14.379999999999999,20.91,18.32,9.629999999999999,0.22,60.76,18.400000000000002,0.89
2214,United Kingdom,2006,47163,78.17,14.1,14.920000000000002,21.82,17.75,9.39,0.19,61.32,16.85,0.8634999999999999
2215,United Kingdom,2007,53576,74.92,14.51,13.93,19.7,17.26,9.14,0.38,59.160000000000004,15.76,0.8634999999999999
2216,United Kingdom,2008,50111,80.71,14.83,14.74,21.63,19.46,9.68,0.37,63.45,17.259999999999998,0.8634999999999999
2217,United Kingdom,2009,41074,78.0,13.53,14.61,22.38,17.31,9.969999999999999,0.2,61.19,16.81,0.8634999999999999
2218,United Kingdom,2010,41798,77.41,14.6,14.809999999999999,21.35,15.74,10.790000000000001,0.12,60.26,17.15,0.906
2219,United Kingdom,2011,44491,78.29,12.629999999999999,14.85,23.43,16.37,10.67,0.33999999999999997,61.78,16.51,0.9010000000000001
2220,United Kingdom,2012,44585,79.47,13.64,14.690000000000001,22.85,17.57,10.39,0.33,63.32,16.15,0.9010000000000001
2221,United Kingdom,2013,45594,84.92,15.74,17.38,25.21,16.41,9.94,0.24,68.04,16.88,0.902
2222,United Kingdom,2014,49906,83.93,14.63,16.31,24.75,17.34,10.54,0.36,65.94,17.99,0.907
2223,United Kingdom,2015,47240,86.74,15.92,17.810000000000002,23.5,17.619999999999997,11.629999999999999,0.26,66.69,20.05,0.8634999999999999
2224,United States,1985,19693,184.72,59.81,36.84,30.35,30.36,25.74,1.6199999999999999,152.86,31.86,0.8409999999999999
2225,United States,1986,20588,191.65,62.8,38.29,31.630000000000003,31.380000000000003,26.060000000000002,1.49,158.29,33.36,0.8916000000000001
2226,United States,1987,21631,191.66,65.35000000000001,37.56,31.01,30.720000000000002,25.57,1.45,159.55,32.11,0.8916000000000001
2227,United States,1988,23103,187.71,64.23,35.510000000000005,29.7,30.71,26.17,1.3900000000000001,156.64000000000001,31.07,0.8916000000000001
2228,United States,1989,24654,182.44,60.16,35.01,29.52,29.93,26.47,1.35,152.76,29.68,0.8916000000000001
2229,United States,1990,26004,187.8,63.9,35.660000000000004,30.47,30.37,25.909999999999997,1.4900000000000002,157.91,29.89,0.859
2230,United States,1991,26503,183.77,61.919999999999995,34.04,30.25,30.4,25.7,1.46,155.14,28.63,0.8916000000000001
2231,United States,1992,27760,177.77,58.5,32.92,30.02,29.07,25.560000000000002,1.7,149.35,28.42,0.8916000000000001
2232,United States,1993,28891,179.12,58.230000000000004,32.5,30.02,30.12,26.53,1.72,150.79,28.33,0.8916000000000001
2233,United States,1994,30375,176.03,56.25,30.11,30.08,30.73,27.169999999999998,1.69,148.86,27.17,0.8916000000000001
2234,United States,1995,31518,173.09,53.72,30.439999999999998,30.159999999999997,30.8,26.23,1.74,146.35999999999999,26.73,0.876
2235,United States,1996,32928,166.45,51.35,30.14,30.78,29.03,23.6,1.5499999999999998,140.66,25.79,0.8916000000000001
2236,United States,1997,34644,161.96,49.77,29.25,30.29,28.630000000000003,22.46,1.56,135.9,26.06,0.8916000000000001
2237,United States,1998,36164,160.51,50.32,28.41,30.490000000000002,27.79,21.87,1.63,134.78,25.73,0.8916000000000001
2238,United States,1999,38072,150.77,46.3,27.02,28.86,27.05,20.32,1.22,126.72,24.05,0.8916000000000001
2239,United States,2000,39218,146.58,46.449999999999996,25.59,29.150000000000002,23.89,20.03,1.47,123.62,22.96,0.883
2240,United States,2001,40018,148.22,44.4,27.46,30.060000000000002,25.43,19.53,1.34,124.96000000000001,23.26,0.8916000000000001
2241,United States,2002,40845,150.02,44.91,28.200000000000003,31.150000000000002,25.09,19.4,1.27,125.95,24.07,0.8916000000000001
2242,United States,2003,42468,145.64,41.64,27.75,30.88,25.18,18.990000000000002,1.2000000000000002,121.76,23.88,0.8916000000000001
2243,United States,2004,44867,146.9,40.92,27.43,31.74,25.1,20.32,1.3900000000000001,121.28,25.62,0.8916000000000001
2244,United States,2005,47423,146.68,41.910000000000004,27.69,31.5,24.6,19.65,1.33,121.51,25.17,0.8969999999999999
2245,United States,2006,49666,145.13,39.410000000000004,28.5,32.38,24.400000000000002,19.36,1.08,119.7,25.43,0.8916000000000001
2246,United States,2007,51585,149.12,39.96,29.79,33.61,25.880000000000003,18.98,0.9,122.82000000000001,26.3,0.8916000000000001
2247,United States,2008,52128,153.24,39.67,31.54,34.88,26.54,19.54,1.07,125.89,27.349999999999998,0.8916000000000001
2248,United States,2009,50563,154.19,39.1,32.09,35.6,26.39,19.73,1.28,126.51,27.68,0.8916000000000001
2249,United States,2010,51989,158.89,39.64,33.17,35.93,28.17,20.669999999999998,1.31,130.29,28.599999999999998,0.9090000000000001
2250,United States,2011,53452,162.36,40.27,33.33,36.33,29.56,21.5,1.3699999999999999,132.43,29.93,0.911
2251,United States,2012,55170,165.14,41.129999999999995,34.269999999999996,36.92,29.67,21.66,1.49,134.44,30.7,0.912
2252,United States,2013,56520,166.67000000000002,42.0,35.25,36.07,29.8,21.660000000000004,1.89,135.13,31.54,0.9129999999999999
2253,United States,2014,58531,171.33,42.96,36.42,37.0,30.34,22.57,2.04,138.12,33.21,0.915
2254,United States,2015,60387,175.41,43.39,36.29,37.69,31.56,24.5,1.98,140.18,35.23,0.8916000000000001
2255,Uruguay,1985,1729,178.61,84.38,43.81999999999999,24.53,16.19,8.56,1.13,156.42,22.19,0.6670000000000001
2256,Uruguay,1986,2132,172.47,86.96000000000001,42.88,15.579999999999998,14.13,12.190000000000001,0.73,145.70000000000002,26.77,0.7465555555555555
2257,Uruguay,1987,2651,164.43,84.92,35.41,22.68,10.64,10.05,0.73,133.82999999999998,30.599999999999998,0.7465555555555555
2258,Uruguay,1988,2934,164.46,77.99,31.009999999999998,21.08,20.14,13.52,0.72,137.37,27.09,0.7465555555555555
2259,Uruguay,1989,2992,196.46,82.94000000000001,46.19,27.28,21.91,17.42,0.72,166.46,30.0,0.7465555555555555
2260,Uruguay,1990,3281,180.67000000000002,81.15,38.91,26.03,16.07,16.28,2.23,150.3,30.37,0.6919999999999998
2261,Uruguay,1993,5180,223.01999999999998,91.76,46.949999999999996,34.03,26.939999999999998,21.07,2.27,179.56,43.46,0.7465555555555555
2262,Uruguay,1994,5984,214.0,84.21000000000001,50.910000000000004,31.47,30.07,16.22,1.12,181.41,32.59,0.7465555555555555
2263,Uruguay,1995,6555,237.94,107.27,46.45,30.43,30.209999999999997,22.8,0.78,192.39,45.55,0.711
2264,Uruguay,1996,6914,187.93,60.870000000000005,48.05,29.220000000000002,26.830000000000002,21.09,1.87,151.99,35.94,0.7465555555555555
2265,Uruguay,1997,8012,233.91,90.41,56.870000000000005,31.38,32.28,22.220000000000002,0.75,197.71,36.2,0.7465555555555555
2266,Uruguay,1998,8420,264.08,104.15,57.69,40.22,37.11,23.45,1.46,220.93,43.15,0.7465555555555555
2267,Uruguay,1999,7903,243.62,111.95,50.2,33.769999999999996,24.54,21.67,1.4899999999999998,212.25,31.369999999999997,0.7465555555555555
2268,Uruguay,2000,7483,274.27,105.32000000000001,64.21,44.050000000000004,30.98,28.240000000000002,1.47,238.02,36.25,0.742
2269,Uruguay,2001,6827,236.12,85.67999999999999,57.66,42.489999999999995,24.36,24.479999999999997,1.4500000000000002,196.47,39.65,0.7465555555555555
2270,Uruguay,2002,4439,331.69,129.68,74.37,49.41,39.9,36.489999999999995,1.84,277.25,54.44,0.7465555555555555
2271,Uruguay,2003,3929,259.25,97.47,64.31,39.71,33.42,23.23,1.1099999999999999,215.67000000000002,43.58,0.7465555555555555
2272,Uruguay,2004,4463,258.49,106.08,51.11,39.269999999999996,30.39,29.05,2.59,217.32,41.17,0.7465555555555555
2273,Uruguay,2005,5655,241.31,90.93,53.730000000000004,33.06,33.33,29.13,1.13,196.19,45.120000000000005,0.7559999999999999
2274,Uruguay,2006,6362,248.11,90.21000000000001,63.05,37.44,32.08,24.59,0.74,201.29,46.82,0.7465555555555555
2275,Uruguay,2007,7581,266.31,95.53999999999999,58.97,44.09,33.04,32.43,2.24,218.10999999999999,48.2,0.7465555555555555
2276,Uruguay,2008,9793,234.53,80.8,52.260000000000005,42.24,30.77,26.55,1.91,193.61,40.92,0.7465555555555555
2277,Uruguay,2009,10166,237.75,86.36,48.23,34.870000000000005,38.150000000000006,29.75,0.39,200.24,37.51,0.7465555555555555
2278,Uruguay,2010,12882,257.43,96.47,54.87,33.75,40.14,30.62,1.58,212.43,45.0,0.7799999999999999
2279,Uruguay,2012,16264,264.35,91.48,53.96,44.92,37.51,35.29,1.19,221.77,42.58,0.7879999999999999
2280,Uruguay,2013,18179,249.09,94.28,41.08,36.94,40.18,33.4,3.21,202.67000000000002,46.42,0.79
2281,Uruguay,2014,18012,248.64,76.44,46.3,45.86,43.17,36.480000000000004,0.39,204.32999999999998,44.31,0.793
2282,Uruguay,2015,16696,270.02,84.0,58.24,40.47,50.66,34.629999999999995,2.02,223.03,46.99,0.7465555555555555
2283,Uzbekistan,1990,778,129.35999999999999,29.27,28.53,29.959999999999997,22.51,16.67,2.42,88.12,41.24,0.6500000000000001
2284,Uzbekistan,1991,788,124.18,31.200000000000003,24.47,28.01,21.8,16.56,2.14,88.51,35.67,0.6500000000000001
2285,Uzbekistan,1992,709,111.29,27.59,21.200000000000003,23.470000000000002,19.39,17.55,2.09,78.48,32.81,0.6500000000000001
2286,Uzbekistan,1993,708,111.75999999999999,27.259999999999998,21.73,23.93,20.92,16.0,1.92,80.58,31.18,0.6500000000000001
2287,Uzbekistan,1994,674,110.85,22.700000000000003,24.84,25.689999999999998,19.88,16.560000000000002,1.1800000000000002,79.19,31.66,0.6500000000000001
2288,Uzbekistan,1995,681,111.3,19.34,27.75,27.43,20.549999999999997,14.739999999999998,1.49,84.16,27.14,0.6500000000000001
2289,Uzbekistan,1996,703,125.06,22.009999999999998,29.53,30.49,24.91,16.49,1.6300000000000001,95.49,29.57,0.6500000000000001
